id_participant,cues
85,visage
85,lutte
85,genre
85,cause
85,larme
85,début
85,appel
85,nord
85,oncle
85,vin
85,lit
85,doigt
85,table
85,position
85,direction
85,horizon
85,question
85,peau
85,passage
85,arbre
85,jardin
85,jeunesse
85,enfant
85,vache
85,chien
85,habitude
85,herbe
85,passion
85,acte
85,gauche
86,genre
86,passion
86,morceau
86,colline
86,enfant
86,mari
86,faim
86,passage
86,nord
86,vache
86,rapport
86,vin
86,peau
86,jambe
86,table
86,jeunesse
86,désir
86,chambre
86,larme
86,lutte
86,façon
86,toit
86,mur
86,oncle
86,principe
86,lit
86,arbre
86,jardin
86,garçon
86,début
86,école
86,fil
86,preuve
86,science
86,question
86,page
86,doigt
86,mer
86,rayon
86,direction
86,objet
86,rose
86,habitude
86,lune
86,cause
86,flamme
86,gauche
86,appel
86,chien
86,horizon
86,herbe
86,position
86,pierre
86,acte
86,sens
86,avis
86,rôle
86,soeur
86,masse
86,lèvre
86,visage
86,machine
86,jambe
86,peau
86,rose
86,passage
86,avis
86,lit
86,masse
86,début
86,vin
86,genre
86,vache
86,soeur
86,morceau
86,façon
86,jardin
86,fil
86,chambre
86,cause
86,visage
86,machine
86,école
86,herbe
86,arbre
86,mur
86,objet
86,flamme
86,faim
86,passion
86,pierre
86,lèvre
86,horizon
86,sens
86,rôle
86,toit
86,nord
86,enfant
86,table
86,mari
86,acte
86,garçon
86,page
86,lutte
86,mer
86,habitude
86,preuve
86,rayon
86,larme
86,question
86,colline
86,désir
86,science
86,doigt
86,principe
86,appel
86,chien
86,lune
86,rapport
86,jeunesse
86,oncle
86,gauche
86,position
86,direction
87,façon
87,mari
87,position
87,garçon
87,masse
87,objet
87,lutte
87,direction
87,désir
87,faim
87,colline
87,lune
87,peau
87,principe
87,oncle
87,vache
87,arbre
87,acte
87,passion
87,doigt
87,mer
87,toit
87,herbe
87,sens
87,rayon
87,horizon
87,enfant
87,cause
87,visage
87,appel
87,lèvre
87,nord
87,pierre
87,rapport
87,mur
87,vin
87,machine
87,page
87,rose
87,habitude
87,jardin
87,gauche
87,rôle
87,table
87,science
87,morceau
87,fil
87,chambre
87,question
87,soeur
87,flamme
87,lit
87,école
87,genre
87,passage
87,début
87,jambe
87,preuve
87,larme
87,jeunesse
87,avis
87,chien
87,avis
87,sens
87,flamme
87,question
87,table
87,jardin
87,herbe
87,lune
87,doigt
87,nord
87,chambre
87,toit
87,gauche
87,mari
87,horizon
87,rose
87,chien
87,école
87,rayon
87,objet
87,lit
87,garçon
87,enfant
87,arbre
87,preuve
87,peau
87,vache
87,passage
87,masse
87,position
87,direction
87,appel
87,passion
87,façon
87,jeunesse
87,soeur
87,fil
87,colline
87,science
87,visage
87,acte
87,mer
87,principe
87,cause
87,machine
87,page
87,morceau
87,faim
87,pierre
87,larme
87,rapport
87,jambe
87,lèvre
87,habitude
87,lutte
87,vin
87,désir
87,genre
87,mur
87,rôle
87,oncle
87,début
88,morceau
88,rapport
88,science
88,début
88,façon
88,vin
88,mari
88,nord
88,acte
88,sens
88,gauche
88,genre
88,visage
88,peau
88,lune
88,chien
88,jeunesse
88,appel
88,lèvre
88,faim
88,cause
88,vache
88,passion
88,école
88,direction
88,toit
88,position
88,lit
88,masse
88,fil
88,chambre
88,colline
88,larme
88,mer
88,soeur
88,rayon
88,jardin
88,jambe
88,horizon
88,arbre
88,oncle
88,herbe
88,avis
88,mur
88,preuve
88,pierre
88,rose
88,passage
88,désir
88,garçon
88,table
88,doigt
88,enfant
88,principe
88,rôle
88,page
88,habitude
88,flamme
88,objet
88,question
88,lutte
88,machine
88,genre
88,lit
88,avis
88,science
88,soeur
88,jardin
88,herbe
88,toit
88,passage
88,doigt
88,début
88,morceau
88,appel
88,fil
88,page
88,lune
88,lèvre
88,horizon
88,mur
88,chambre
88,lutte
88,jeunesse
88,masse
88,acte
88,peau
88,colline
88,cause
88,flamme
88,nord
88,sens
88,table
88,vache
88,arbre
88,passion
88,principe
88,preuve
88,école
88,garçon
88,gauche
88,objet
88,faim
88,oncle
88,mer
88,pierre
88,position
88,habitude
88,chien
88,rose
88,rôle
88,visage
88,rapport
88,machine
88,question
88,vin
88,désir
88,jambe
88,mari
88,enfant
88,rayon
88,direction
88,façon
88,larme
89,école
89,page
89,désir
89,principe
89,jeunesse
89,lit
89,oncle
89,preuve
89,direction
89,cause
89,herbe
89,colline
89,rôle
89,rayon
89,genre
89,vin
89,masse
89,mur
89,arbre
89,habitude
89,soeur
89,doigt
89,larme
89,toit
89,enfant
89,nord
89,passion
89,rose
89,peau
89,morceau
89,gauche
89,table
89,avis
89,flamme
89,mari
89,sens
89,position
89,lune
89,jardin
89,chien
89,vache
89,jambe
89,garçon
89,faim
89,pierre
89,science
89,fil
89,lutte
89,objet
89,passage
89,appel
89,acte
89,lèvre
89,façon
89,question
89,mer
89,horizon
89,chambre
89,machine
89,rapport
89,début
89,visage
89,machine
89,chambre
89,vin
89,sens
89,appel
89,morceau
89,jeunesse
89,rôle
89,passion
89,façon
89,enfant
89,garçon
89,oncle
89,cause
89,genre
89,direction
89,horizon
89,avis
89,jardin
89,question
89,science
89,doigt
89,habitude
89,jambe
89,fil
89,herbe
89,masse
89,gauche
89,soeur
89,rayon
89,vache
89,toit
89,acte
89,rose
89,pierre
89,table
89,lit
89,chien
89,objet
89,lèvre
89,page
89,peau
89,désir
89,faim
89,arbre
89,début
89,principe
89,passage
89,rapport
89,lutte
89,position
89,nord
89,mur
89,flamme
89,mer
89,visage
89,colline
89,larme
89,lune
89,preuve
89,mari
89,école
90,oncle
90,soeur
90,mari
90,genre
90,école
90,lèvre
90,façon
90,horizon
90,début
90,colline
90,machine
90,vache
90,science
90,jeunesse
90,jardin
90,rayon
90,faim
90,sens
90,objet
90,peau
90,principe
90,morceau
90,visage
90,rapport
90,fil
90,avis
90,position
90,acte
90,lune
90,nord
90,question
90,passion
90,herbe
90,habitude
90,doigt
90,cause
90,page
90,mur
90,arbre
90,jambe
90,rôle
90,garçon
90,preuve
90,désir
90,mer
90,flamme
90,vin
90,chambre
90,lutte
90,enfant
90,lit
90,gauche
90,passage
90,appel
90,rose
90,table
90,masse
90,toit
90,direction
90,pierre
90,chien
90,larme
90,façon
90,début
90,page
90,acte
90,faim
90,rapport
90,science
90,habitude
90,chambre
90,chien
90,passage
90,école
90,lune
90,vache
90,fil
90,soeur
90,passion
90,table
90,mer
90,genre
90,avis
90,morceau
90,masse
90,rôle
90,machine
90,enfant
90,gauche
90,nord
90,toit
90,cause
90,position
90,jardin
90,objet
90,larme
90,arbre
90,jeunesse
90,herbe
90,peau
90,colline
90,appel
90,lèvre
90,horizon
90,flamme
90,question
90,pierre
90,visage
90,vin
90,doigt
90,preuve
90,oncle
90,sens
90,lutte
90,garçon
90,direction
90,lit
90,jambe
90,mari
90,mur
90,désir
90,rose
90,rayon
90,principe
91,garçon
91,arbre
91,passage
91,fil
91,table
91,toit
91,lèvre
91,lutte
91,façon
91,mari
91,rose
91,faim
91,jambe
91,page
91,objet
91,école
91,lune
91,morceau
91,preuve
91,doigt
91,acte
91,gauche
91,position
91,machine
91,sens
91,genre
91,science
91,passion
91,jeunesse
91,enfant
91,larme
91,début
91,soeur
91,vin
91,chien
91,chambre
91,jardin
91,appel
91,visage
91,oncle
91,peau
91,rôle
91,lit
91,mer
91,avis
91,mur
91,herbe
91,vache
91,habitude
91,cause
91,flamme
91,rayon
91,colline
91,pierre
91,masse
91,principe
91,nord
91,horizon
91,rapport
91,direction
91,question
91,désir
91,colline
91,mer
91,passion
91,position
91,machine
91,herbe
91,preuve
91,peau
91,visage
91,mari
91,morceau
91,jeunesse
91,appel
91,avis
91,principe
91,garçon
91,école
91,masse
91,faim
91,habitude
91,larme
91,cause
91,acte
91,doigt
91,lit
91,passage
91,soeur
91,page
91,sens
91,rôle
91,flamme
91,toit
91,désir
91,genre
91,rayon
91,lutte
91,lune
91,façon
91,objet
91,science
91,rose
91,oncle
91,fil
91,arbre
91,lèvre
91,chien
91,question
91,jambe
91,pierre
91,chambre
91,direction
91,jardin
91,vache
91,vin
91,rapport
91,début
91,table
91,horizon
91,gauche
91,nord
91,enfant
91,mur
92,question
92,mur
92,page
92,colline
92,nord
92,jeunesse
92,table
92,mer
92,avis
92,fil
92,lit
92,rose
92,direction
92,chambre
92,école
92,habitude
92,cause
92,rapport
92,gauche
92,arbre
92,jambe
92,oncle
92,objet
92,preuve
92,masse
92,façon
92,faim
92,flamme
92,jardin
92,sens
92,machine
92,acte
92,chien
92,rayon
92,science
92,lutte
92,larme
92,principe
92,toit
92,vin
92,genre
92,position
92,passion
92,pierre
92,début
92,horizon
92,soeur
92,vache
92,doigt
92,garçon
92,lune
92,visage
92,enfant
92,rôle
92,herbe
92,lèvre
92,mari
92,passage
92,désir
92,appel
92,morceau
92,peau
92,flamme
92,rose
92,science
92,larme
92,morceau
92,cause
92,mari
92,table
92,preuve
92,vin
92,enfant
92,principe
92,genre
92,colline
92,masse
92,machine
92,soeur
92,lune
92,herbe
92,direction
92,pierre
92,objet
92,rayon
92,visage
92,rapport
92,jardin
92,mur
92,sens
92,jambe
92,chambre
92,oncle
92,avis
92,chien
92,lit
92,jeunesse
92,mer
92,nord
92,désir
92,peau
92,école
92,position
92,appel
92,passion
92,passage
92,page
92,faim
92,lutte
92,fil
92,garçon
92,doigt
92,toit
92,début
92,horizon
92,acte
92,vache
92,gauche
92,rôle
92,lèvre
92,façon
92,arbre
92,habitude
92,question
